code,vulnerable,vulnerability,vulnerable_line,patched_line,vulnerable_code,patched_code,file_name
"    sprintf (p, ""%s:%lu: "", flocp->filenm, flocp->lineno);
  else if (makelevel == 0)
    sprintf (p, ""%s: "", program);
  else
    sprintf (p, ""%s[%u]: "", program, makelevel);
",1,unused,658,unused,"    sprintf (p, ""%s:%lu: "", flocp->filenm, flocp->lineno);
  else if (makelevel == 0)
    sprintf (p, ""%s: "", program);
  else
    sprintf (p, ""%s[%u]: "", program, makelevel);
",unused,makesources4.1-output.c
"  va_start (args, fmt);
  vsprintf (p, fmt, args);
  va_end (args);

  strcat (p, ""\n"");
",1,unused,665,unused,"  va_start (args, fmt);
  vsprintf (p, fmt, args);
  va_end (args);

  strcat (p, ""\n"");
",unused,makesources4.1-output.c
"          + INTSTR_LENGTH + 8 + strlen (stop) + 1);
  p = get_buffer (len);

  if (flocp && flocp->filenm)
    sprintf (p, ""%s:%lu: *** "", flocp->filenm, flocp->lineno);
",1,unused,686,unused,"          + INTSTR_LENGTH + 8 + strlen (stop) + 1);
  p = get_buffer (len);

  if (flocp && flocp->filenm)
    sprintf (p, ""%s:%lu: *** "", flocp->filenm, flocp->lineno);
",unused,makesources4.1-output.c
"
  if (flocp && flocp->filenm)
    sprintf (p, ""%s:%lu: *** "", flocp->filenm, flocp->lineno);
  else if (makelevel == 0)
    sprintf (p, ""%s: *** "", program);
",1,unused,688,unused,"
  if (flocp && flocp->filenm)
    sprintf (p, ""%s:%lu: *** "", flocp->filenm, flocp->lineno);
  else if (makelevel == 0)
    sprintf (p, ""%s: *** "", program);
",unused,makesources4.1-output.c
"    sprintf (p, ""%s:%lu: *** "", flocp->filenm, flocp->lineno);
  else if (makelevel == 0)
    sprintf (p, ""%s: *** "", program);
  else
    sprintf (p, ""%s[%u]: *** "", program, makelevel);
",1,unused,690,unused,"    sprintf (p, ""%s:%lu: *** "", flocp->filenm, flocp->lineno);
  else if (makelevel == 0)
    sprintf (p, ""%s: *** "", program);
  else
    sprintf (p, ""%s[%u]: *** "", program, makelevel);
",unused,makesources4.1-output.c
"  va_start (args, fmt);
  vsprintf (p, fmt, args);
  va_end (args);

  strcat (p, stop);
",1,unused,697,unused,"  va_start (args, fmt);
  vsprintf (p, fmt, args);
  va_end (args);

  strcat (p, stop);
",unused,makesources4.1-output.c
"          free (collapsed);
          /* Don't need xrealloc: we don't need to preserve the content.  */
          collapsed = xmalloc (collapsed_length);
        }
      strcpy (collapsed, line);
",1,unused,715,unused,"          free (collapsed);
          /* Don't need xrealloc: we don't need to preserve the content.  */
          collapsed = xmalloc (collapsed_length);
        }
      strcpy (collapsed, line);
",unused,makesources4.1-read.c
"                    / 1e9));
              char from_now_string[100];

              if (from_now >= 99 && from_now <= ULONG_MAX)
                sprintf (from_now_string, ""%lu"", (unsigned long) from_now);
",1,unused,1407,unused,"                    / 1e9));
              char from_now_string[100];

              if (from_now >= 99 && from_now <= ULONG_MAX)
                sprintf (from_now_string, ""%lu"", (unsigned long) from_now);
",unused,makesources4.1-remake.c
"
              if (from_now >= 99 && from_now <= ULONG_MAX)
                sprintf (from_now_string, ""%lu"", (unsigned long) from_now);
              else
                sprintf (from_now_string, ""%.2g"", from_now);
",1,unused,1409,unused,"
              if (from_now >= 99 && from_now <= ULONG_MAX)
                sprintf (from_now_string, ""%lu"", (unsigned long) from_now);
              else
                sprintf (from_now_string, ""%.2g"", from_now);
",unused,makesources4.1-remake.c
"         Note that we have already successfully dereferenced all the links
         above.  So, if we run into any error trying to lstat(), or
         readlink(), or whatever, something bizarre-o happened.  Just give up
         and use whatever mtime we've already computed at that point.  */
      strcpy (lpath, name);
",1,unused,1486,unused,"         Note that we have already successfully dereferenced all the links
         above.  So, if we run into any error trying to lstat(), or
         readlink(), or whatever, something bizarre-o happened.  Just give up
         and use whatever mtime we've already computed at that point.  */
      strcpy (lpath, name);
",unused,makesources4.1-remake.c
"          /* If the target is fully-qualified or the source is just a
             filename, then the new path is the target.  Otherwise it's the
             source directory plus the target.  */
          if (lbuf[0] == '/' || (p = strrchr (lpath, '/')) == NULL)
            strcpy (lpath, lbuf);
",1,unused,1527,unused,"          /* If the target is fully-qualified or the source is just a
             filename, then the new path is the target.  Otherwise it's the
             source directory plus the target.  */
          if (lbuf[0] == '/' || (p = strrchr (lpath, '/')) == NULL)
            strcpy (lpath, lbuf);
",unused,makesources4.1-remake.c
"            /* Eh?  Path too long!  Again, just go with what we have.  */
            break;
          else
            /* Create the next step in the symlink chain.  */
            strcpy (p+1, lbuf);
",1,unused,1533,unused,"            /* Eh?  Path too long!  Again, just go with what we have.  */
            break;
          else
            /* Create the next step in the symlink chain.  */
            strcpy (p+1, lbuf);
",unused,makesources4.1-remake.c
"        unsigned int vpath_index = ~((unsigned int)0) - std_dirs;

        for (dp = dirs; *dp != 0; ++dp)
          {
            sprintf (buf, ""%s/%s"", *dp, libbuf);
",1,unused,1681,unused,"        unsigned int vpath_index = ~((unsigned int)0) - std_dirs;

        for (dp = dirs; *dp != 0; ++dp)
          {
            sprintf (buf, ""%s/%s"", *dp, libbuf);
",unused,makesources4.1-remake.c
"  extern const char* default_shell;
  struct variable *v;
  char buf[200];

  sprintf (buf, ""%u"", makelevel);
",1,unused,791,unused,"  extern const char* default_shell;
  struct variable *v;
  char buf[200];

  sprintf (buf, ""%u"", makelevel);
",unused,makesources4.1-variable.c
"
  sprintf (buf, ""%u"", makelevel);
  define_variable_cname (MAKELEVEL_NAME, buf, o_env, 0);

  sprintf (buf, ""%s%s%s"",
",1,unused,794,unused,"
  sprintf (buf, ""%u"", makelevel);
  define_variable_cname (MAKELEVEL_NAME, buf, o_env, 0);

  sprintf (buf, ""%s%s%s"",
",unused,makesources4.1-variable.c
"          }
      }

  *result = xmalloc (100);
  sprintf (*result, ""%s=%u"", MAKELEVEL_NAME, makelevel + 1);
",1,unused,1083,unused,"          }
      }

  *result = xmalloc (100);
  sprintf (*result, ""%s=%u"", MAKELEVEL_NAME, makelevel + 1);
",unused,makesources4.1-variable.c
"    {
      int l = strlen (file->name);
      char *t = alloca (l + 3);

      strcpy (t, file->name);
",1,unused,1744,unused,"    {
      int l = strlen (file->name);
      char *t = alloca (l + 3);

      strcpy (t, file->name);
",unused,makesources4.1-variable.c
"{
    if (metrics == NULL) return out;

    for (size_t i = 0; i < cvss_metrics_component_num(metrics); ++i)
        out += sprintf(out, ""%s/"", cvss_valtab(metrics->category | i, metrics->metrics.ANY[i], NULL, NULL)->vector_str);
",1,unused,342,unused,"{
    if (metrics == NULL) return out;

    for (size_t i = 0; i < cvss_metrics_component_num(metrics); ++i)
        out += sprintf(out, ""%s/"", cvss_valtab(metrics->category | i, metrics->metrics.ANY[i], NULL, NULL)->vector_str);
",unused,matejak_openscap-src2FCVSS2Fcvss.c
"			char concat[len_cat];
			*concat = '\0';
			for (idx0 = 0; idx0 < len_subcomps; idx0++)
				if (texts[idx0])
					strcat(concat, texts[idx0]);
",1,unused,1619,unused,"			char concat[len_cat];
			*concat = '\0';
			for (idx0 = 0; idx0 < len_subcomps; idx0++)
				if (texts[idx0])
					strcat(concat, texts[idx0]);
",unused,matejak_openscap-src2FOVAL2Foval_component.c
"			char *text = oval_value_get_text(oval_value_iterator_next(values));
			if (len_delim) {
				char split[strlen(text) + 2], *split0 = split;
				*split0 = '\0';
				strcat(split0, text);
",1,unused,1766,unused,"			char *text = oval_value_get_text(oval_value_iterator_next(values));
			if (len_delim) {
				char split[strlen(text) + 2], *split0 = split;
				*split0 = '\0';
				strcat(split0, text);
",unused,matejak_openscap-src2FOVAL2Foval_component.c
"		char *newtitle = (char *)malloc(newsize * sizeof(char));
		if (newtitle == NULL)
			return;

		strcpy(newtitle, title);
",1,unused,341,unused,"		char *newtitle = (char *)malloc(newsize * sizeof(char));
		if (newtitle == NULL)
			return;

		strcpy(newtitle, title);
",unused,matejak_openscap-src2FOVAL2Foval_definition.c
"		if (newtitle == NULL)
			return;

		strcpy(newtitle, title);
		strcat(newtitle, string);
",1,unused,342,unused,"		if (newtitle == NULL)
			return;

		strcpy(newtitle, title);
		strcat(newtitle, string);
",unused,matejak_openscap-src2FOVAL2Foval_definition.c
"		if (newdescription == NULL)
			return;

		*newdescription = '\0';
		strcpy(newdescription, description);
",1,unused,364,unused,"		if (newdescription == NULL)
			return;

		*newdescription = '\0';
		strcpy(newdescription, description);
",unused,matejak_openscap-src2FOVAL2Foval_definition.c
"			return;

		*newdescription = '\0';
		strcpy(newdescription, description);
		strcat(newdescription, string);
",1,unused,365,unused,"			return;

		*newdescription = '\0';
		strcpy(newdescription, description);
		strcat(newdescription, string);
",unused,matejak_openscap-src2FOVAL2Foval_definition.c
"
	/* get object name */
	const char *subtype_text = oval_subtype_get_text(subtype);
	char object_name[strlen(subtype_text) + 8];
	sprintf(object_name, ""%s_object"", subtype_text);
",1,unused,405,unused,"
	/* get object name */
	const char *subtype_text = oval_subtype_get_text(subtype);
	char object_name[strlen(subtype_text) + 8];
	sprintf(object_name, ""%s_object"", subtype_text);
",unused,matejak_openscap-src2FOVAL2Foval_object.c
"	/* get state name */
	oval_subtype_t subtype = oval_state_get_subtype(state);
	const char *subtype_text = oval_subtype_get_text(subtype);
	char state_name[strlen(subtype_text) + 7];
	sprintf(state_name, ""%s_state"", subtype_text);
",1,unused,338,unused,"	/* get state name */
	oval_subtype_t subtype = oval_state_get_subtype(state);
	const char *subtype_text = oval_subtype_get_text(subtype);
	char state_name[strlen(subtype_text) + 7];
	sprintf(state_name, ""%s_state"", subtype_text);
",unused,matejak_openscap-src2FOVAL2Foval_state.c
"		if (subtype) {
			/* get item subtype */
			const char *subtype_text = oval_subtype_get_text(subtype);
			char tagname[strlen(subtype_text) + 6];
			sprintf(tagname, ""%s_item"", subtype_text);
",1,unused,261,unused,"		if (subtype) {
			/* get item subtype */
			const char *subtype_text = oval_subtype_get_text(subtype);
			char tagname[strlen(subtype_text) + 6];
			sprintf(tagname, ""%s_item"", subtype_text);
",unused,matejak_openscap-src2FOVAL2Foval_sysItem.c
"
	/* get test name */
	const char *subtype_text = oval_subtype_get_text(subtype);
	char test_name[strlen(subtype_text) + 6];
	sprintf(test_name, ""%s_test"", subtype_text);
",1,unused,456,unused,"
	/* get test name */
	const char *subtype_text = oval_subtype_get_text(subtype);
	char test_name[strlen(subtype_text) + 6];
	sprintf(test_name, ""%s_test"", subtype_text);
",unused,matejak_openscap-src2FOVAL2Foval_test.c
"			continue;
		}
		SEXP_free(pid_sexp);

		sprintf(env_file, ""/proc/%d/environ"", pid);
",1,unused,102,unused,"			continue;
		}
		SEXP_free(pid_sexp);

		sprintf(env_file, ""/proc/%d/environ"", pid);
",unused,matejak_openscap-src2FOVAL2Fprobes2Findependent2Fenvironmentvariable58.c
"                  (     suffix ? strlen(suffix)      : 0) + 2) < (sizeof base/sizeof(char)),
                 PROBE_ERANGE);

        if (relative_dn != NULL) {
                strcpy(base, relative_dn);
",1,unused,180,unused,"                  (     suffix ? strlen(suffix)      : 0) + 2) < (sizeof base/sizeof(char)),
                 PROBE_ERANGE);

        if (relative_dn != NULL) {
                strcpy(base, relative_dn);
",unused,matejak_openscap-src2FOVAL2Fprobes2Findependent2Fldap57.c
"                 PROBE_ERANGE);

        if (relative_dn != NULL) {
                strcpy(base, relative_dn);
                strcat(base, "","");
",1,unused,181,unused,"                 PROBE_ERANGE);

        if (relative_dn != NULL) {
                strcpy(base, relative_dn);
                strcat(base, "","");
",unused,matejak_openscap-src2FOVAL2Fprobes2Findependent2Fldap57.c
"
        if (relative_dn != NULL) {
                strcpy(base, relative_dn);
                strcat(base, "","");
                strcat(base, suffix);
",1,unused,182,unused,"
        if (relative_dn != NULL) {
                strcpy(base, relative_dn);
                strcat(base, "","");
                strcat(base, suffix);
",unused,matejak_openscap-src2FOVAL2Fprobes2Findependent2Fldap57.c
"                strcpy(base, relative_dn);
                strcat(base, "","");
                strcat(base, suffix);
        } else
                strcpy(base, suffix);
",1,unused,184,unused,"                strcpy(base, relative_dn);
                strcat(base, "","");
                strcat(base, suffix);
        } else
                strcpy(base, suffix);
",unused,matejak_openscap-src2FOVAL2Fprobes2Findependent2Fldap57.c
"                return (NULL);
        }

        if (strlen(subtype_name) + strlen(""_item"") < sizeof item_name) {
                strcpy(item_name, subtype_name);
",1,unused,1423,unused,"                return (NULL);
        }

        if (strlen(subtype_name) + strlen(""_item"") < sizeof item_name) {
                strcpy(item_name, subtype_name);
",unused,matejak_openscap-src2FOVAL2Fprobes2Fprobe-api.c
"        }

        if (strlen(subtype_name) + strlen(""_item"") < sizeof item_name) {
                strcpy(item_name, subtype_name);
                strcat(item_name, ""_item"");
",1,unused,1424,unused,"        }

        if (strlen(subtype_name) + strlen(""_item"") < sizeof item_name) {
                strcpy(item_name, subtype_name);
                strcat(item_name, ""_item"");
",unused,matejak_openscap-src2FOVAL2Fprobes2Fprobe-api.c
"	*mp = mac_buf;
	*tp = """";

	memset(&ifr, 0, sizeof(struct ifreq));
	strcpy(ifr.ifr_name, ifa->ifa_name);
",1,unused,87,unused,"	*mp = mac_buf;
	*tp = """";

	memset(&ifr, 0, sizeof(struct ifreq));
	strcpy(ifr.ifr_name, ifa->ifa_name);
",unused,matejak_openscap-src2FOVAL2Fprobes2Funix2Finterface.c
"    if(!tmn) return 0;
    if(tmn->major_number == maj && tmn->minor_first <= min && tmn->minor_last >= min) break;
    tmn = tmn->next;
  }
  sprintf(buf, ""/dev/%s%d"", tmn->name, min);  /* like ""/dev/ttyZZ255"" */
",1,unused,133,unused,"    if(!tmn) return 0;
    if(tmn->major_number == maj && tmn->minor_first <= min && tmn->minor_last >= min) break;
    tmn = tmn->next;
  }
  sprintf(buf, ""/dev/%s%d"", tmn->name, min);  /* like ""/dev/ttyZZ255"" */
",unused,matejak_openscap-src2FOVAL2Fprobes2Funix2Fprocess58-devname.c
"  }
  sprintf(buf, ""/dev/%s%d"", tmn->name, min);  /* like ""/dev/ttyZZ255"" */
  if(stat(buf, &sbuf) < 0){
    if(tmn->devfs_type) return 0;
    sprintf(buf, ""/dev/%s"", tmn->name);  /* like ""/dev/ttyZZ255"" */
",1,unused,136,unused,"  }
  sprintf(buf, ""/dev/%s%d"", tmn->name, min);  /* like ""/dev/ttyZZ255"" */
  if(stat(buf, &sbuf) < 0){
    if(tmn->devfs_type) return 0;
    sprintf(buf, ""/dev/%s"", tmn->name);  /* like ""/dev/ttyZZ255"" */
",unused,matejak_openscap-src2FOVAL2Fprobes2Funix2Fprocess58-devname.c
